V1,spectra_means,spectra_names,spectra_rank,trait_name
2175,0.166,x2175,NA,Leaf Mass per Area
2176,0.167,x2176,NA,Leaf Mass per Area
2177,0.167,x2177,NA,Leaf Mass per Area
2178,0.167,x2178,NA,Leaf Mass per Area
2179,0.167,x2179,NA,Leaf Mass per Area
2180,0.167,x2180,NA,Leaf Mass per Area
2181,0.167,x2181,NA,Leaf Mass per Area
2182,0.167,x2182,NA,Leaf Mass per Area
2183,0.167,x2183,NA,Leaf Mass per Area
2184,0.168,x2184,NA,Leaf Mass per Area
2185,0.168,x2185,NA,Leaf Mass per Area
2186,0.169,x2186,NA,Leaf Mass per Area
2187,0.169,x2187,NA,Leaf Mass per Area
2188,0.169,x2188,NA,Leaf Mass per Area
2189,0.17,x2189,NA,Leaf Mass per Area
2190,0.17,x2190,NA,Leaf Mass per Area
2191,0.17,x2191,NA,Leaf Mass per Area
2192,0.17,x2192,NA,Leaf Mass per Area
2193,0.17,x2193,NA,Leaf Mass per Area
2194,0.17,x2194,NA,Leaf Mass per Area
2195,0.17,x2195,NA,Leaf Mass per Area
2196,0.171,x2196,NA,Leaf Mass per Area
2197,0.171,x2197,NA,Leaf Mass per Area
2198,0.171,x2198,NA,Leaf Mass per Area
2199,0.171,x2199,NA,Leaf Mass per Area
2200,0.171,x2200,NA,Leaf Mass per Area
2201,0.171,x2201,NA,Leaf Mass per Area
2202,0.171,x2202,NA,Leaf Mass per Area
2203,0.171,x2203,NA,Leaf Mass per Area
2204,0.171,x2204,NA,Leaf Mass per Area
2205,0.171,x2205,NA,Leaf Mass per Area
2206,0.171,x2206,NA,Leaf Mass per Area
2207,0.171,x2207,NA,Leaf Mass per Area
2208,0.171,x2208,NA,Leaf Mass per Area
2209,0.171,x2209,NA,Leaf Mass per Area
2210,0.171,x2210,NA,Leaf Mass per Area
2211,0.171,x2211,NA,Leaf Mass per Area
2212,0.171,x2212,NA,Leaf Mass per Area
2213,0.171,x2213,NA,Leaf Mass per Area
2214,0.171,x2214,NA,Leaf Mass per Area
2215,0.171,x2215,NA,Leaf Mass per Area
2216,0.171,x2216,NA,Leaf Mass per Area
2217,0.171,x2217,NA,Leaf Mass per Area
2218,0.171,x2218,NA,Leaf Mass per Area
2219,0.172,x2219,NA,Leaf Mass per Area
2220,0.172,x2220,NA,Leaf Mass per Area
2221,0.172,x2221,NA,Leaf Mass per Area
2222,0.171,x2222,NA,Leaf Mass per Area
2223,0.171,x2223,NA,Leaf Mass per Area
2224,0.171,x2224,NA,Leaf Mass per Area
2225,0.171,x2225,NA,Leaf Mass per Area
2226,0.171,x2226,NA,Leaf Mass per Area
2227,0.171,x2227,NA,Leaf Mass per Area
2228,0.171,x2228,NA,Leaf Mass per Area
2229,0.17,x2229,NA,Leaf Mass per Area
2230,0.17,x2230,NA,Leaf Mass per Area
2231,0.17,x2231,NA,Leaf Mass per Area
2232,0.17,x2232,NA,Leaf Mass per Area
2233,0.169,x2233,NA,Leaf Mass per Area
2234,0.169,x2234,NA,Leaf Mass per Area
2235,0.169,x2235,NA,Leaf Mass per Area
2236,0.169,x2236,NA,Leaf Mass per Area
2237,0.168,x2237,NA,Leaf Mass per Area
2238,0.167,x2238,NA,Leaf Mass per Area
2239,0.167,x2239,NA,Leaf Mass per Area
2240,0.166,x2240,NA,Leaf Mass per Area
2241,0.165,x2241,NA,Leaf Mass per Area
2242,0.165,x2242,NA,Leaf Mass per Area
2243,0.165,x2243,NA,Leaf Mass per Area
2244,0.164,x2244,NA,Leaf Mass per Area
2245,0.164,x2245,NA,Leaf Mass per Area
2246,0.164,x2246,NA,Leaf Mass per Area
2247,0.164,x2247,19,Leaf Mass per Area
2248,0.163,x2248,NA,Leaf Mass per Area
2249,0.162,x2249,NA,Leaf Mass per Area
2250,0.162,x2250,NA,Leaf Mass per Area
2251,0.161,x2251,NA,Leaf Mass per Area
2252,0.16,x2252,NA,Leaf Mass per Area
2253,0.159,x2253,NA,Leaf Mass per Area
2254,0.159,x2254,NA,Leaf Mass per Area
2255,0.158,x2255,NA,Leaf Mass per Area
2256,0.158,x2256,NA,Leaf Mass per Area
2257,0.157,x2257,NA,Leaf Mass per Area
2258,0.157,x2258,NA,Leaf Mass per Area
2259,0.156,x2259,NA,Leaf Mass per Area
2260,0.156,x2260,NA,Leaf Mass per Area
2261,0.155,x2261,NA,Leaf Mass per Area
2262,0.155,x2262,NA,Leaf Mass per Area
2263,0.154,x2263,NA,Leaf Mass per Area
2264,0.154,x2264,NA,Leaf Mass per Area
2265,0.153,x2265,NA,Leaf Mass per Area
2266,0.152,x2266,NA,Leaf Mass per Area
2267,0.152,x2267,NA,Leaf Mass per Area
2268,0.151,x2268,NA,Leaf Mass per Area
2269,0.15,x2269,NA,Leaf Mass per Area
2270,0.15,x2270,NA,Leaf Mass per Area
2271,0.149,x2271,1,Leaf Mass per Area
2272,0.148,x2272,NA,Leaf Mass per Area
2273,0.148,x2273,NA,Leaf Mass per Area
2274,0.147,x2274,NA,Leaf Mass per Area
2275,0.147,x2275,NA,Leaf Mass per Area
2276,0.146,x2276,NA,Leaf Mass per Area
2277,0.145,x2277,NA,Leaf Mass per Area
2278,0.145,x2278,NA,Leaf Mass per Area
2279,0.145,x2279,NA,Leaf Mass per Area
2280,0.144,x2280,NA,Leaf Mass per Area
2281,0.144,x2281,NA,Leaf Mass per Area
2282,0.144,x2282,NA,Leaf Mass per Area
2283,0.143,x2283,NA,Leaf Mass per Area
2284,0.143,x2284,NA,Leaf Mass per Area
2285,0.142,x2285,NA,Leaf Mass per Area
2286,0.142,x2286,NA,Leaf Mass per Area
2287,0.141,x2287,NA,Leaf Mass per Area
2288,0.14,x2288,NA,Leaf Mass per Area
2289,0.139,x2289,NA,Leaf Mass per Area
2290,0.138,x2290,NA,Leaf Mass per Area
2291,0.138,x2291,NA,Leaf Mass per Area
2292,0.137,x2292,NA,Leaf Mass per Area
2293,0.137,x2293,NA,Leaf Mass per Area
2294,0.136,x2294,NA,Leaf Mass per Area
2295,0.136,x2295,NA,Leaf Mass per Area
2296,0.136,x2296,NA,Leaf Mass per Area
2297,0.135,x2297,NA,Leaf Mass per Area
2298,0.135,x2298,NA,Leaf Mass per Area
2299,0.135,x2299,NA,Leaf Mass per Area
2300,0.135,x2300,NA,Leaf Mass per Area
2301,0.135,x2301,NA,Leaf Mass per Area
2302,0.134,x2302,NA,Leaf Mass per Area
2303,0.134,x2303,NA,Leaf Mass per Area
2304,0.133,x2304,NA,Leaf Mass per Area
2305,0.132,x2305,NA,Leaf Mass per Area
2306,0.13,x2306,NA,Leaf Mass per Area
2307,0.129,x2307,NA,Leaf Mass per Area
2308,0.129,x2308,NA,Leaf Mass per Area
2309,0.128,x2309,NA,Leaf Mass per Area
2310,0.128,x2310,NA,Leaf Mass per Area
2311,0.128,x2311,NA,Leaf Mass per Area
2312,0.128,x2312,NA,Leaf Mass per Area
2313,0.128,x2313,NA,Leaf Mass per Area
2314,0.127,x2314,NA,Leaf Mass per Area
2315,0.127,x2315,NA,Leaf Mass per Area
2316,0.126,x2316,NA,Leaf Mass per Area
2317,0.125,x2317,NA,Leaf Mass per Area
2318,0.125,x2318,NA,Leaf Mass per Area
2319,0.124,x2319,NA,Leaf Mass per Area
2320,0.124,x2320,NA,Leaf Mass per Area
2321,0.124,x2321,NA,Leaf Mass per Area
2322,0.124,x2322,NA,Leaf Mass per Area
2323,0.124,x2323,NA,Leaf Mass per Area
2324,0.124,x2324,NA,Leaf Mass per Area
2325,0.124,x2325,NA,Leaf Mass per Area
2326,0.124,x2326,NA,Leaf Mass per Area
2327,0.124,x2327,NA,Leaf Mass per Area
2328,0.123,x2328,NA,Leaf Mass per Area
2329,0.123,x2329,NA,Leaf Mass per Area
2330,0.123,x2330,NA,Leaf Mass per Area
2331,0.122,x2331,NA,Leaf Mass per Area
2332,0.122,x2332,NA,Leaf Mass per Area
2333,0.121,x2333,NA,Leaf Mass per Area
2334,0.121,x2334,NA,Leaf Mass per Area
2335,0.12,x2335,NA,Leaf Mass per Area
2336,0.119,x2336,NA,Leaf Mass per Area
2337,0.119,x2337,NA,Leaf Mass per Area
2338,0.119,x2338,NA,Leaf Mass per Area
2339,0.118,x2339,NA,Leaf Mass per Area
2340,0.118,x2340,NA,Leaf Mass per Area
2341,0.117,x2341,NA,Leaf Mass per Area
2342,0.116,x2342,NA,Leaf Mass per Area
2343,0.116,x2343,NA,Leaf Mass per Area
2344,0.115,x2344,NA,Leaf Mass per Area
2345,0.114,x2345,NA,Leaf Mass per Area
2346,0.113,x2346,NA,Leaf Mass per Area
2347,0.113,x2347,NA,Leaf Mass per Area
2348,0.113,x2348,NA,Leaf Mass per Area
2349,0.112,x2349,NA,Leaf Mass per Area
2350,0.111,x2350,NA,Leaf Mass per Area
2351,0.111,x2351,NA,Leaf Mass per Area
2352,0.11,x2352,NA,Leaf Mass per Area
2353,0.11,x2353,NA,Leaf Mass per Area
2354,0.109,x2354,NA,Leaf Mass per Area
2355,0.109,x2355,NA,Leaf Mass per Area
2356,0.109,x2356,NA,Leaf Mass per Area
2357,0.109,x2357,NA,Leaf Mass per Area
2358,0.109,x2358,NA,Leaf Mass per Area
2359,0.108,x2359,NA,Leaf Mass per Area
2360,0.107,x2360,NA,Leaf Mass per Area
2361,0.106,x2361,NA,Leaf Mass per Area
2362,0.105,x2362,NA,Leaf Mass per Area
2363,0.104,x2363,NA,Leaf Mass per Area
2364,0.103,x2364,NA,Leaf Mass per Area
2365,0.103,x2365,NA,Leaf Mass per Area
2366,0.102,x2366,NA,Leaf Mass per Area
2367,0.102,x2367,NA,Leaf Mass per Area
2368,0.101,x2368,NA,Leaf Mass per Area
2369,0.101,x2369,NA,Leaf Mass per Area
2370,0.101,x2370,NA,Leaf Mass per Area
2371,0.1,x2371,NA,Leaf Mass per Area
2372,0.1,x2372,NA,Leaf Mass per Area
2373,0.099,x2373,NA,Leaf Mass per Area
2374,0.099,x2374,NA,Leaf Mass per Area
2375,0.098,x2375,NA,Leaf Mass per Area
2376,0.098,x2376,NA,Leaf Mass per Area
2377,0.098,x2377,NA,Leaf Mass per Area
2378,0.098,x2378,NA,Leaf Mass per Area
2379,0.097,x2379,NA,Leaf Mass per Area
2380,0.097,x2380,NA,Leaf Mass per Area
2381,0.096,x2381,NA,Leaf Mass per Area
2382,0.096,x2382,NA,Leaf Mass per Area
2383,0.095,x2383,NA,Leaf Mass per Area
2384,0.094,x2384,NA,Leaf Mass per Area
2385,0.094,x2385,NA,Leaf Mass per Area
2386,0.094,x2386,NA,Leaf Mass per Area
2387,0.093,x2387,NA,Leaf Mass per Area
2388,0.093,x2388,NA,Leaf Mass per Area
2389,0.092,x2389,NA,Leaf Mass per Area
2390,0.091,x2390,NA,Leaf Mass per Area
2391,0.09,x2391,NA,Leaf Mass per Area
2392,0.09,x2392,NA,Leaf Mass per Area
2393,0.089,x2393,NA,Leaf Mass per Area
2394,0.088,x2394,NA,Leaf Mass per Area
2395,0.087,x2395,NA,Leaf Mass per Area
2396,0.087,x2396,NA,Leaf Mass per Area
2397,0.087,x2397,NA,Leaf Mass per Area
2398,0.086,x2398,NA,Leaf Mass per Area
2399,0.086,x2399,NA,Leaf Mass per Area
2400,0.085,x2400,NA,Leaf Mass per Area
400,0.054,x400,NA,Nitrogen
401,0.054,x401,NA,Nitrogen
402,0.053,x402,NA,Nitrogen
403,0.052,x403,NA,Nitrogen
404,0.051,x404,NA,Nitrogen
405,0.05,x405,NA,Nitrogen
406,0.049,x406,NA,Nitrogen
407,0.048,x407,NA,Nitrogen
408,0.048,x408,NA,Nitrogen
409,0.048,x409,NA,Nitrogen
410,0.048,x410,NA,Nitrogen
411,0.048,x411,NA,Nitrogen
412,0.049,x412,NA,Nitrogen
413,0.049,x413,NA,Nitrogen
414,0.049,x414,NA,Nitrogen
415,0.05,x415,NA,Nitrogen
416,0.05,x416,NA,Nitrogen
417,0.05,x417,NA,Nitrogen
418,0.051,x418,NA,Nitrogen
419,0.051,x419,NA,Nitrogen
420,0.051,x420,NA,Nitrogen
421,0.051,x421,NA,Nitrogen
422,0.051,x422,NA,Nitrogen
423,0.052,x423,NA,Nitrogen
424,0.052,x424,NA,Nitrogen
425,0.052,x425,NA,Nitrogen
426,0.052,x426,NA,Nitrogen
427,0.051,x427,NA,Nitrogen
428,0.051,x428,NA,Nitrogen
429,0.051,x429,NA,Nitrogen
430,0.051,x430,NA,Nitrogen
431,0.051,x431,NA,Nitrogen
432,0.052,x432,NA,Nitrogen
433,0.052,x433,NA,Nitrogen
434,0.052,x434,NA,Nitrogen
435,0.052,x435,NA,Nitrogen
436,0.052,x436,NA,Nitrogen
437,0.053,x437,NA,Nitrogen
438,0.053,x438,NA,Nitrogen
439,0.053,x439,NA,Nitrogen
440,0.053,x440,NA,Nitrogen
441,0.053,x441,NA,Nitrogen
442,0.053,x442,NA,Nitrogen
443,0.053,x443,NA,Nitrogen
444,0.053,x444,NA,Nitrogen
445,0.053,x445,NA,Nitrogen
446,0.053,x446,NA,Nitrogen
447,0.053,x447,NA,Nitrogen
448,0.053,x448,NA,Nitrogen
449,0.054,x449,NA,Nitrogen
450,0.054,x450,NA,Nitrogen
451,0.054,x451,NA,Nitrogen
452,0.054,x452,NA,Nitrogen
453,0.054,x453,NA,Nitrogen
454,0.054,x454,NA,Nitrogen
455,0.055,x455,NA,Nitrogen
456,0.055,x456,NA,Nitrogen
457,0.055,x457,NA,Nitrogen
458,0.055,x458,NA,Nitrogen
459,0.055,x459,NA,Nitrogen
460,0.055,x460,NA,Nitrogen
461,0.055,x461,NA,Nitrogen
462,0.055,x462,NA,Nitrogen
463,0.055,x463,NA,Nitrogen
464,0.055,x464,NA,Nitrogen
465,0.056,x465,NA,Nitrogen
466,0.056,x466,NA,Nitrogen
467,0.056,x467,NA,Nitrogen
468,0.056,x468,NA,Nitrogen
469,0.056,x469,NA,Nitrogen
470,0.056,x470,NA,Nitrogen
471,0.056,x471,NA,Nitrogen
472,0.056,x472,NA,Nitrogen
473,0.056,x473,NA,Nitrogen
474,0.056,x474,NA,Nitrogen
475,0.056,x475,NA,Nitrogen
476,0.056,x476,NA,Nitrogen
477,0.056,x477,NA,Nitrogen
478,0.056,x478,NA,Nitrogen
479,0.056,x479,NA,Nitrogen
480,0.056,x480,NA,Nitrogen
481,0.056,x481,NA,Nitrogen
482,0.056,x482,NA,Nitrogen
483,0.056,x483,NA,Nitrogen
484,0.056,x484,NA,Nitrogen
485,0.056,x485,NA,Nitrogen
486,0.056,x486,NA,Nitrogen
487,0.057,x487,NA,Nitrogen
488,0.057,x488,NA,Nitrogen
489,0.057,x489,NA,Nitrogen
490,0.057,x490,NA,Nitrogen
491,0.058,x491,NA,Nitrogen
492,0.058,x492,NA,Nitrogen
493,0.059,x493,NA,Nitrogen
494,0.059,x494,NA,Nitrogen
495,0.059,x495,NA,Nitrogen
496,0.06,x496,NA,Nitrogen
497,0.061,x497,NA,Nitrogen
498,0.061,x498,NA,Nitrogen
499,0.062,x499,NA,Nitrogen
500,0.063,x500,NA,Nitrogen
501,0.064,x501,NA,Nitrogen
502,0.065,x502,NA,Nitrogen
503,0.066,x503,NA,Nitrogen
504,0.067,x504,NA,Nitrogen
505,0.068,x505,NA,Nitrogen
506,0.07,x506,NA,Nitrogen
507,0.071,x507,NA,Nitrogen
508,0.073,x508,NA,Nitrogen
509,0.075,x509,NA,Nitrogen
510,0.077,x510,NA,Nitrogen
511,0.079,x511,NA,Nitrogen
512,0.081,x512,NA,Nitrogen
513,0.084,x513,NA,Nitrogen
514,0.086,x514,NA,Nitrogen
515,0.089,x515,NA,Nitrogen
516,0.092,x516,NA,Nitrogen
517,0.095,x517,NA,Nitrogen
518,0.098,x518,NA,Nitrogen
519,0.101,x519,NA,Nitrogen
520,0.104,x520,NA,Nitrogen
521,0.108,x521,NA,Nitrogen
522,0.111,x522,NA,Nitrogen
523,0.114,x523,NA,Nitrogen
524,0.117,x524,NA,Nitrogen
525,0.12,x525,NA,Nitrogen
526,0.123,x526,NA,Nitrogen
527,0.126,x527,NA,Nitrogen
528,0.129,x528,NA,Nitrogen
529,0.131,x529,NA,Nitrogen
530,0.133,x530,NA,Nitrogen
531,0.135,x531,NA,Nitrogen
532,0.137,x532,NA,Nitrogen
533,0.138,x533,NA,Nitrogen
534,0.14,x534,NA,Nitrogen
535,0.141,x535,NA,Nitrogen
536,0.142,x536,NA,Nitrogen
537,0.143,x537,NA,Nitrogen
538,0.144,x538,NA,Nitrogen
539,0.145,x539,NA,Nitrogen
540,0.146,x540,NA,Nitrogen
541,0.146,x541,NA,Nitrogen
542,0.147,x542,NA,Nitrogen
543,0.148,x543,NA,Nitrogen
544,0.148,x544,NA,Nitrogen
545,0.149,x545,NA,Nitrogen
546,0.149,x546,NA,Nitrogen
547,0.15,x547,NA,Nitrogen
548,0.15,x548,NA,Nitrogen
549,0.151,x549,NA,Nitrogen
550,0.151,x550,NA,Nitrogen
551,0.152,x551,NA,Nitrogen
552,0.152,x552,NA,Nitrogen
553,0.152,x553,NA,Nitrogen
554,0.152,x554,NA,Nitrogen
555,0.152,x555,NA,Nitrogen
556,0.151,x556,NA,Nitrogen
557,0.15,x557,NA,Nitrogen
558,0.15,x558,NA,Nitrogen
559,0.149,x559,NA,Nitrogen
560,0.148,x560,NA,Nitrogen
561,0.147,x561,NA,Nitrogen
562,0.146,x562,NA,Nitrogen
563,0.144,x563,NA,Nitrogen
564,0.143,x564,NA,Nitrogen
565,0.141,x565,NA,Nitrogen
566,0.14,x566,NA,Nitrogen
567,0.138,x567,NA,Nitrogen
568,0.136,x568,NA,Nitrogen
569,0.134,x569,NA,Nitrogen
570,0.132,x570,NA,Nitrogen
571,0.13,x571,NA,Nitrogen
572,0.128,x572,NA,Nitrogen
573,0.126,x573,NA,Nitrogen
574,0.125,x574,NA,Nitrogen
575,0.123,x575,NA,Nitrogen
576,0.121,x576,NA,Nitrogen
577,0.12,x577,NA,Nitrogen
578,0.119,x578,NA,Nitrogen
579,0.117,x579,NA,Nitrogen
580,0.116,x580,NA,Nitrogen
581,0.115,x581,NA,Nitrogen
582,0.114,x582,NA,Nitrogen
583,0.113,x583,NA,Nitrogen
584,0.112,x584,NA,Nitrogen
585,0.111,x585,NA,Nitrogen
586,0.11,x586,NA,Nitrogen
587,0.109,x587,NA,Nitrogen
588,0.109,x588,NA,Nitrogen
589,0.108,x589,NA,Nitrogen
590,0.107,x590,NA,Nitrogen
591,0.107,x591,NA,Nitrogen
592,0.106,x592,NA,Nitrogen
593,0.106,x593,NA,Nitrogen
594,0.106,x594,NA,Nitrogen
595,0.105,x595,NA,Nitrogen
596,0.105,x596,NA,Nitrogen
597,0.105,x597,NA,Nitrogen
598,0.104,x598,NA,Nitrogen
599,0.104,x599,NA,Nitrogen
600,0.103,x600,NA,Nitrogen
601,0.103,x601,NA,Nitrogen
602,0.103,x602,NA,Nitrogen
603,0.102,x603,NA,Nitrogen
604,0.101,x604,NA,Nitrogen
605,0.101,x605,NA,Nitrogen
606,0.1,x606,NA,Nitrogen
607,0.099,x607,NA,Nitrogen
608,0.098,x608,NA,Nitrogen
609,0.098,x609,NA,Nitrogen
610,0.097,x610,NA,Nitrogen
611,0.096,x611,NA,Nitrogen
612,0.095,x612,NA,Nitrogen
613,0.094,x613,NA,Nitrogen
614,0.093,x614,NA,Nitrogen
615,0.092,x615,NA,Nitrogen
616,0.091,x616,NA,Nitrogen
617,0.09,x617,NA,Nitrogen
618,0.09,x618,NA,Nitrogen
619,0.089,x619,NA,Nitrogen
620,0.088,x620,NA,Nitrogen
621,0.088,x621,NA,Nitrogen
622,0.087,x622,NA,Nitrogen
623,0.087,x623,NA,Nitrogen
624,0.087,x624,NA,Nitrogen
625,0.087,x625,NA,Nitrogen
626,0.086,x626,NA,Nitrogen
627,0.086,x627,NA,Nitrogen
628,0.086,x628,NA,Nitrogen
629,0.086,x629,NA,Nitrogen
630,0.086,x630,NA,Nitrogen
631,0.086,x631,NA,Nitrogen
632,0.086,x632,NA,Nitrogen
633,0.085,x633,NA,Nitrogen
634,0.085,x634,NA,Nitrogen
635,0.085,x635,NA,Nitrogen
636,0.084,x636,NA,Nitrogen
637,0.083,x637,NA,Nitrogen
638,0.083,x638,NA,Nitrogen
639,0.082,x639,NA,Nitrogen
640,0.081,x640,NA,Nitrogen
641,0.08,x641,NA,Nitrogen
642,0.079,x642,NA,Nitrogen
643,0.078,x643,NA,Nitrogen
644,0.077,x644,NA,Nitrogen
645,0.076,x645,NA,Nitrogen
646,0.075,x646,NA,Nitrogen
647,0.074,x647,NA,Nitrogen
648,0.073,x648,NA,Nitrogen
649,0.073,x649,NA,Nitrogen
650,0.072,x650,NA,Nitrogen
651,0.072,x651,NA,Nitrogen
652,0.071,x652,NA,Nitrogen
653,0.071,x653,NA,Nitrogen
654,0.07,x654,NA,Nitrogen
655,0.07,x655,NA,Nitrogen
656,0.069,x656,NA,Nitrogen
657,0.069,x657,NA,Nitrogen
658,0.068,x658,NA,Nitrogen
659,0.067,x659,NA,Nitrogen
660,0.066,x660,NA,Nitrogen
661,0.066,x661,NA,Nitrogen
662,0.065,x662,NA,Nitrogen
663,0.064,x663,NA,Nitrogen
664,0.064,x664,NA,Nitrogen
665,0.063,x665,NA,Nitrogen
666,0.063,x666,NA,Nitrogen
667,0.062,x667,NA,Nitrogen
668,0.062,x668,NA,Nitrogen
669,0.062,x669,NA,Nitrogen
670,0.062,x670,NA,Nitrogen
671,0.062,x671,NA,Nitrogen
672,0.062,x672,NA,Nitrogen
673,0.062,x673,NA,Nitrogen
674,0.063,x674,NA,Nitrogen
675,0.063,x675,NA,Nitrogen
676,0.063,x676,NA,Nitrogen
677,0.064,x677,NA,Nitrogen
678,0.064,x678,NA,Nitrogen
679,0.065,x679,NA,Nitrogen
680,0.066,x680,NA,Nitrogen
681,0.067,x681,NA,Nitrogen
682,0.068,x682,NA,Nitrogen
683,0.069,x683,NA,Nitrogen
684,0.07,x684,NA,Nitrogen
685,0.072,x685,NA,Nitrogen
686,0.073,x686,NA,Nitrogen
687,0.075,x687,NA,Nitrogen
688,0.078,x688,NA,Nitrogen
689,0.081,x689,NA,Nitrogen
690,0.085,x690,NA,Nitrogen
691,0.089,x691,NA,Nitrogen
692,0.094,x692,NA,Nitrogen
693,0.1,x693,NA,Nitrogen
694,0.106,x694,NA,Nitrogen
695,0.113,x695,NA,Nitrogen
696,0.121,x696,NA,Nitrogen
697,0.129,x697,NA,Nitrogen
698,0.138,x698,NA,Nitrogen
699,0.147,x699,NA,Nitrogen
700,0.157,x700,NA,Nitrogen
701,0.167,x701,NA,Nitrogen
702,0.176,x702,NA,Nitrogen
703,0.186,x703,NA,Nitrogen
704,0.195,x704,NA,Nitrogen
705,0.205,x705,13,Nitrogen
706,0.214,x706,NA,Nitrogen
707,0.224,x707,NA,Nitrogen
708,0.233,x708,NA,Nitrogen
709,0.242,x709,NA,Nitrogen
710,0.251,x710,NA,Nitrogen
711,0.26,x711,NA,Nitrogen
712,0.269,x712,NA,Nitrogen
713,0.278,x713,NA,Nitrogen
714,0.287,x714,NA,Nitrogen
715,0.296,x715,NA,Nitrogen
716,0.304,x716,NA,Nitrogen
717,0.313,x717,NA,Nitrogen
718,0.321,x718,1,Nitrogen
719,0.329,x719,NA,Nitrogen
720,0.338,x720,NA,Nitrogen
721,0.346,x721,NA,Nitrogen
722,0.354,x722,NA,Nitrogen
723,0.361,x723,NA,Nitrogen
724,0.369,x724,NA,Nitrogen
725,0.376,x725,NA,Nitrogen
726,0.383,x726,NA,Nitrogen
727,0.389,x727,NA,Nitrogen
728,0.396,x728,NA,Nitrogen
729,0.402,x729,NA,Nitrogen
730,0.408,x730,NA,Nitrogen
731,0.414,x731,NA,Nitrogen
732,0.419,x732,NA,Nitrogen
733,0.424,x733,NA,Nitrogen
734,0.429,x734,NA,Nitrogen
735,0.433,x735,NA,Nitrogen
736,0.438,x736,NA,Nitrogen
737,0.442,x737,NA,Nitrogen
738,0.445,x738,NA,Nitrogen
739,0.449,x739,NA,Nitrogen
740,0.452,x740,NA,Nitrogen
741,0.455,x741,NA,Nitrogen
742,0.458,x742,NA,Nitrogen
743,0.46,x743,NA,Nitrogen
744,0.462,x744,NA,Nitrogen
745,0.465,x745,NA,Nitrogen
746,0.467,x746,NA,Nitrogen
747,0.468,x747,NA,Nitrogen
748,0.47,x748,NA,Nitrogen
749,0.471,x749,NA,Nitrogen
750,0.472,x750,NA,Nitrogen
751,0.474,x751,NA,Nitrogen
752,0.475,x752,NA,Nitrogen
753,0.476,x753,NA,Nitrogen
754,0.476,x754,NA,Nitrogen
755,0.477,x755,NA,Nitrogen
756,0.478,x756,NA,Nitrogen
757,0.478,x757,NA,Nitrogen
758,0.479,x758,NA,Nitrogen
759,0.479,x759,NA,Nitrogen
760,0.48,x760,NA,Nitrogen
761,0.48,x761,NA,Nitrogen
762,0.48,x762,NA,Nitrogen
763,0.481,x763,NA,Nitrogen
764,0.481,x764,NA,Nitrogen
765,0.481,x765,NA,Nitrogen
766,0.481,x766,NA,Nitrogen
767,0.481,x767,NA,Nitrogen
768,0.481,x768,NA,Nitrogen
769,0.481,x769,NA,Nitrogen
770,0.481,x770,NA,Nitrogen
771,0.481,x771,NA,Nitrogen
772,0.481,x772,NA,Nitrogen
773,0.481,x773,NA,Nitrogen
774,0.481,x774,NA,Nitrogen
775,0.481,x775,NA,Nitrogen
776,0.481,x776,NA,Nitrogen
777,0.481,x777,NA,Nitrogen
778,0.481,x778,NA,Nitrogen
779,0.481,x779,NA,Nitrogen
780,0.481,x780,NA,Nitrogen
781,0.481,x781,NA,Nitrogen
782,0.481,x782,NA,Nitrogen
783,0.481,x783,NA,Nitrogen
784,0.481,x784,NA,Nitrogen
785,0.481,x785,NA,Nitrogen
786,0.481,x786,NA,Nitrogen
787,0.481,x787,NA,Nitrogen
788,0.481,x788,NA,Nitrogen
789,0.481,x789,NA,Nitrogen
790,0.481,x790,NA,Nitrogen
791,0.481,x791,NA,Nitrogen
792,0.481,x792,NA,Nitrogen
793,0.481,x793,NA,Nitrogen
794,0.481,x794,NA,Nitrogen
795,0.481,x795,NA,Nitrogen
796,0.481,x796,NA,Nitrogen
797,0.481,x797,NA,Nitrogen
798,0.481,x798,NA,Nitrogen
799,0.481,x799,NA,Nitrogen
800,0.481,x800,NA,Nitrogen
801,0.481,x801,NA,Nitrogen
802,0.481,x802,NA,Nitrogen
803,0.481,x803,NA,Nitrogen
804,0.481,x804,NA,Nitrogen
805,0.481,x805,NA,Nitrogen
806,0.481,x806,NA,Nitrogen
807,0.481,x807,NA,Nitrogen
808,0.481,x808,NA,Nitrogen
809,0.481,x809,NA,Nitrogen
810,0.481,x810,NA,Nitrogen
811,0.481,x811,NA,Nitrogen
812,0.481,x812,NA,Nitrogen
813,0.481,x813,NA,Nitrogen
814,0.481,x814,NA,Nitrogen
815,0.481,x815,NA,Nitrogen
816,0.481,x816,NA,Nitrogen
817,0.481,x817,NA,Nitrogen
818,0.481,x818,NA,Nitrogen
819,0.481,x819,NA,Nitrogen
820,0.481,x820,NA,Nitrogen
821,0.481,x821,NA,Nitrogen
822,0.481,x822,NA,Nitrogen
823,0.481,x823,NA,Nitrogen
824,0.481,x824,NA,Nitrogen
825,0.481,x825,NA,Nitrogen
826,0.481,x826,NA,Nitrogen
827,0.481,x827,NA,Nitrogen
828,0.481,x828,NA,Nitrogen
829,0.481,x829,NA,Nitrogen
830,0.481,x830,20,Nitrogen
831,0.481,x831,NA,Nitrogen
832,0.481,x832,NA,Nitrogen
833,0.481,x833,NA,Nitrogen
834,0.481,x834,NA,Nitrogen
835,0.481,x835,NA,Nitrogen
836,0.481,x836,NA,Nitrogen
837,0.481,x837,NA,Nitrogen
